timestamp x y z
644871444089577573 234 257 958
644871444109332854 235 256 959
644871444129088135 239 253 962
644871444148843416 236 253 960
644871444168598697 228 252 960
644871444188353978 231 262 957
644871444208109259 230 259 962
644871444227864540 231 250 959
644871444247619821 238 246 958
644871444267375102 234 244 964
644871444287130383 245 243 958
644871444306885664 238 247 958
644871444326640945 239 258 963
644871444346396226 235 278 966
644871444366151507 237 251 965
644871444385906788 230 239 963
644871444405630223 244 244 958
644871444425386414 209 246 963
644871444445142605 215 258 965
644871444464898796 210 257 952
644871444484654987 182 267 952
644871444504411178 193 291 962
644871444524167369 198 295 965
644871444543923560 208 287 963
644871444563679751 228 300 956
644871444583435942 237 296 947
644871444603192133 219 288 954
644871444622948324 206 259 959
644871444642704515 192 248 945
644871444662460706 233 272 951
644871444682216897 229 297 958
644871444701973088 206 289 956
644871444721729279 215 288 950
644871444741485470 245 286 964
644871444761241661 254 261 962
644871444780997852 259 254 958
644871444800754043 247 247 946
644871444820510234 256 249 953
644871444840266425 244 254 946
644871444860022616 225 260 958
644871444879778807 230 260 950
644871444899534998 227 272 961
644871444919291189 222 290 970
644871444939047380 234 273 972
644871444958803571 210 254 970
644871444978559762 230 252 968
644871444998315953 220 262 961
644871445018072144 202 223 951
644871445037828335 192 214 950
644871445057584526 236 276 959
644871445077340717 206 314 967
644871445097096908 198 297 955
644871445116948692 205 295 960
644871445136702152 202 287 966
644871445156455612 203 268 963
644871445176209072 210 252 958
644871445195962532 226 250 951
644871445215715992 221 253 956
644871445235469452 213 260 959
644871445255222912 214 261 956
644871445274976372 211 258 958
644871445294729832 213 254 963
644871445314483292 208 251 962
644871445334236752 224 248 969
644871445353990212 209 250 968
644871445373743672 213 247 974
644871445393497132 210 241 980
644871445413250592 225 240 989
644871445433004052 223 245 949
644871445452757512 208 256 1017
644871445472510972 233 234 964
644871445492264432 221 240 972
644871445512017892 219 266 939
644871445531771352 95 238 957
644871445551524812 166 264 915
644871445571278272 190 278 966
644871445591031732 199 275 965
644871445610785192 209 250 954
644871445630538652 218 240 965
644871445650292112 235 233 968
644871445670045572 242 222 963
644871445689799032 222 222 963
644871445709552492 227 224 962
644871445729305952 238 233 966
644871445749059412 216 236 968
644871445768812872 209 240 979
644871445788566332 207 246 980
644871445808319792 199 241 975
644871445828073276 189 239 970
644871445847826736 193 240 963
644871445867580196 194 265 965
644871445887333656 205 268 973
644871445907087116 210 253 968
644871445926840576 232 239 957
644871445946594036 223 250 960
644871445966347496 218 255 971
644871445986100956 235 250 961
644871446005854416 230 246 955
644871446025607876 247 243 956
644871446045361336 241 246 957
644871446065114796 231 247 965
644871446084868256 221 241 963
644871446104621716 214 236 955
644871446124375176 206 240 961
644871446144128636 203 246 965
644871446163882096 199 248 967
644871446183635556 193 244 971
644871446203389016 196 237 971
644871446223142476 209 237 970
644871446242895936 210 240 971
644871446262649396 212 235 971
644871446282402856 213 223 966
644871446302156316 208 233 966
644871446321909776 208 236 970
644871446341663236 209 238 969
644871446361416696 207 236 969
644871446381170156 200 230 968
644871446400923616 202 234 969
644871446420677076 207 241 971
644871446440430536 204 241 968
644871446460183996 204 239 965
644871446479937456 203 241 966
644871446499690916 206 242 966
644871446519444376 209 244 967
644871446539267926 202 243 966
644871446559019384 204 242 965
644871446578770842 208 240 966
644871446598522300 203 241 969
644871446618273758 209 242 969
644871446638025216 202 242 968
644871446657776674 203 233 967
644871446677528132 209 241 964
644871446697279590 208 241 973
644871446717031048 226 232 994
644871446736782506 239 239 963
644871446756533964 187 251 958
644871446776285422 199 257 977
644871446796036880 200 261 964
644871446815788338 189 250 967
644871446835539796 191 240 956
644871446855291254 195 244 960
644871446875042712 199 240 959
644871446894794170 207 246 961
644871446914545628 203 245 966
644871446934297086 200 232 969
644871446954048544 191 186 1009
644871446973800002 180 231 1018
644871446993551460 119 237 1084
644871447013302918 195 389 1032
644871447033054376 253 364 1075
644871447052805834 209 235 1188
644871447072557292 307 292 1146
644871447092308750 359 248 1164
644871447112060208 370 242 1100
644871447131811666 439 217 1013
644871447151563124 464 167 978
644871447171314582 744 10 978
644871447191066040 597 -99 975
644871447210817498 385 -96 968
644871447230568956 362 -119 921
644871447250428743 461 -154 853
644871447270177106 505 -210 801
644871447289925469 468 -258 739
644871447309673832 433 -288 665
644871447329422195 363 -263 583
644871447349170558 326 -265 541
644871447368918921 340 -248 519
644871447388667284 343 -244 526
644871447408415647 351 -216 516
644871447428164010 339 -178 500
644871447447912373 273 -157 480
644871447467660736 451 -265 561
644871447487409099 394 -386 682
644871447507157462 334 -696 881
644871447526905825 306 -1020 1092
644871447546654188 278 -1161 1190
644871447566402551 213 -937 1055
644871447586150914 229 -702 868
644871447605899277 355 -616 756
644871447625647640 499 -641 731
644871447645396003 569 -670 716
644871447665144366 493 -619 670
644871447684892729 451 -582 643
644871447704641092 459 -559 653
644871447724389455 441 -561 654
644871447744137818 370 -572 659
644871447763886181 317 -595 687
644871447783634544 290 -611 721
644871447803382907 291 -621 733
644871447823131270 262 -637 744
644871447842879633 314 -621 748
644871447862627996 349 -625 732
644871447882376359 342 -641 698
644871447902124722 349 -663 687
644871447921873085 382 -683 667
644871447941621448 375 -653 661
644871447961255134 373 -625 670
644871447981006774 390 -617 693
644871448000758414 366 -618 703
644871448020510054 341 -628 708
644871448040261694 333 -655 714
644871448060013334 339 -653 716
644871448079764974 344 -648 712
644871448099516614 344 -668 709
644871448119268254 345 -669 706
644871448139019894 351 -644 699
644871448158771534 355 -632 700
644871448178523174 353 -627 693
644871448198274814 349 -619 697
644871448218026454 352 -617 700
644871448237778094 348 -619 707
644871448257529734 346 -625 715
644871448277281374 346 -627 705
644871448297033014 342 -627 696
644871448316784654 341 -634 697
644871448336536294 347 -635 707
644871448356287934 354 -634 718
644871448376039574 353 -633 726
644871448395791214 351 -626 723
644871448415542854 344 -627 716
644871448435294494 339 -636 706
644871448455046134 337 -644 700
644871448474797774 341 -639 697
644871448494549414 346 -625 697
644871448514301054 349 -622 701
644871448534052694 347 -618 709
644871448553804334 350 -615 714
644871448573555974 348 -617 721
644871448593307614 348 -618 719
644871448613059254 345 -616 718
644871448632810894 345 -619 717
644871448652562534 344 -617 719
644871448672505346 343 -623 722
644871448692251524 343 -623 719
644871448711997702 344 -624 718
644871448731743880 343 -628 715
644871448751490058 343 -631 707
644871448771236236 344 -630 706
644871448790982414 345 -628 703
644871448810728592 347 -628 705
644871448830474770 347 -625 707
644871448850220948 345 -624 705
644871448869967126 344 -622 706
644871448889713304 347 -623 709
644871448909459482 345 -620 714
644871448929205660 344 -622 718
644871448948951838 348 -617 720
644871448968698016 347 -620 721
644871448988444194 349 -620 720
644871449008190372 345 -621 717
644871449027936550 348 -625 711
644871449047682728 350 -625 713
644871449067428906 349 -625 713
644871449087175084 348 -624 712
644871449106921262 349 -627 713
644871449126667440 350 -626 708
644871449146413618 349 -625 708
644871449166159796 350 -623 708
644871449185905974 351 -622 711
644871449205652152 352 -623 713
644871449225398330 350 -623 713
644871449245144508 350 -622 714
644871449264890686 349 -620 714
644871449284636864 347 -620 712
644871449304383042 350 -621 712
644871449324129220 351 -622 711
644871449343875398 350 -622 713
644871449363621576 349 -624 711
644871449383342306 350 -621 713
644871449403089212 350 -624 716
644871449422836118 351 -618 715
644871449442583024 356 -614 721
644871449462329930 355 -614 723
644871449482076836 347 -615 726
644871449501823742 355 -616 729
644871449521570648 375 -595 743
644871449541317554 385 -571 758
644871449561064460 355 -552 768
644871449580811366 337 -532 772
644871449600558272 339 -540 754
644871449620305178 338 -578 742
644871449640052084 336 -632 715
644871449659798990 320 -687 670
644871449679545896 314 -709 626
644871449699292802 303 -714 588
644871449719039708 270 -700 573
644871449738786614 269 -695 577
644871449758533520 294 -641 572
644871449778280426 319 -558 552
644871449798027332 242 -460 528
644871449817774238 138 -268 618
644871449837521144 182 103 632
644871449857268050 404 247 606
644871449877014956 605 191 771
644871449896761862 656 435 1106
644871449916508768 773 571 1498
644871449936255674 990 680 1555
644871449956002580 957 240 586
644871449975749486 791 187 719
644871449995496392 934 256 776
644871450015243298 826 272 808
644871450034990204 722 195 736
644871450054737110 727 229 686
644871450074484016 712 247 655
644871450094339244 619 243 656
644871450114083056 541 251 693
644871450133826868 530 297 731
644871450153570680 541 353 753
644871450173314492 496 366 798
644871450193058304 535 351 780
644871450212802116 607 380 754
644871450232545928 691 381 745
644871450252289740 689 367 711
644871450272033552 676 368 657
644871450291777364 711 367 633
644871450311521176 680 387 669
644871450331264988 609 408 715
644871450351008800 580 402 742
644871450370752612 585 373 772
644871450390496424 579 346 777
644871450410240236 534 345 771
644871450429984048 509 378 752
644871450449727860 527 420 734
644871450469471672 561 469 722
644871450489215484 550 476 726
644871450508959296 543 464 724
644871450528703108 560 448 717
644871450548446920 572 432 720
644871450568190732 563 448 720
644871450587934544 537 448 736
644871450607678356 529 452 739
644871450627422168 526 456 755
644871450647165980 518 445 750
644871450666909792 490 436 740
644871450686653604 509 434 731
644871450706397416 518 436 731
644871450726141228 507 434 747
644871450745885040 496 437 765
644871450765628852 485 444 774
644871450785372664 460 443 769
644871450805059160 458 454 767
644871450824804610 480 459 760
644871450844550060 488 462 759
644871450864295510 511 466 757
644871450884040960 528 474 761
644871450903786410 526 485 753
644871450923531860 495 489 755
644871450943277310 477 490 739
644871450963022760 481 496 714
644871450982768210 501 506 690
644871451002513660 497 526 656
644871451022259110 487 555 643
644871451042004560 468 550 660
644871451061750010 457 540 684
644871451081495460 459 516 722
644871451101240910 450 499 736
644871451120986360 467 499 750
644871451140731810 460 498 750
644871451160477260 511 496 724
644871451180222710 602 549 738
644871451199968160 581 557 732
644871451219713610 494 606 730
644871451239459060 437 616 718
644871451259204510 510 611 707
