timestamp ch1 ch2 ch3 ambient
644871354787226798 -462594 -431903 -422587 -544213
644871354794618712 -462619 -431821 -422580 -544143
644871354802010626 -462667 -431965 -422740 -544223
644871354809402540 -462678 -431980 -422678 -544247
644871354816794454 -462721 -432011 -422775 -544183
644871354824186368 -462739 -432167 -422865 -544151
644871354831593764 -462706 -432018 -422934 -544300
644871354838984768 -462696 -432104 -422925 -544260
644871354846375772 -462812 -432145 -422898 -544274
644871354853766776 -462722 -432065 -422892 -544276
644871354861157780 -462739 -432132 -422949 -544254
644871354868548784 -462834 -432147 -422950 -544229
644871354875939788 -462852 -432206 -423005 -544209
644871354883330792 -462943 -432259 -422953 -544284
644871354890721796 -462922 -432284 -422977 -544179
644871354898112800 -463025 -432239 -422969 -544254
644871354905503804 -462886 -432222 -422997 -544161
644871354912894808 -462956 -432286 -423068 -544205
644871354920285812 -462874 -432288 -423020 -544245
644871354927676816 -462955 -432324 -423071 -544270
644871354935067820 -463017 -432261 -423082 -544320
644871354942458824 -463001 -432355 -423074 -544304
644871354949849828 -462988 -432238 -423129 -544248
644871354957240832 -462997 -432352 -423123 -544358
644871354964678271 -463024 -432258 -423216 -544167
644871354972066544 -462973 -432358 -423097 -544277
644871354979454817 -462991 -432356 -423104 -544299
644871354986843090 -462898 -432202 -423068 -544213
644871354994231363 -462980 -432338 -423062 -544257
644871355001619636 -462996 -432308 -423146 -544316
644871355009007909 -462982 -432378 -423109 -544294
644871355016396182 -463033 -432363 -423073 -544301
644871355023784455 -463035 -432350 -423147 -544170
644871355031172728 -463115 -432347 -423176 -544164
644871355038561001 -463073 -432295 -423158 -544162
644871355045949274 -463115 -432279 -423194 -544213
644871355053337547 -463194 -432322 -423140 -544320
644871355060725820 -463074 -432349 -423242 -544262
644871355068114093 -463097 -432357 -423192 -544230
644871355075502366 -463065 -432279 -423137 -544276
644871355082890639 -463069 -432340 -423249 -544319
644871355090278912 -463065 -432345 -423228 -544277
644871355097667199 -463023 -432402 -423309 -544170
644871355105055472 -463062 -432480 -423183 -544199
644871355112443745 -463024 -432408 -423256 -544231
644871355119832018 -463001 -432345 -423191 -544126
644871355127220291 -463068 -432386 -423201 -544146
644871355134608564 -463075 -432357 -423269 -544167
644871355141996837 -463130 -432281 -423240 -544294
644871355149385110 -463134 -432349 -423178 -544299
644871355156773383 -463048 -432403 -423213 -544204
644871355164161656 -462993 -432417 -423129 -544240
644871355171549929 -462995 -432440 -423143 -544202
644871355178938202 -462973 -432273 -423176 -544195
644871355186326475 -463090 -432288 -423150 -544217
644871355193714748 -463071 -432289 -423158 -544267
644871355201103021 -462988 -432357 -423221 -544243
644871355208491294 -463058 -432286 -423215 -544192
644871355215879567 -463031 -432330 -423161 -544304
644871355223267840 -462991 -432300 -423145 -544224
644871355230609700 -462925 -432213 -423111 -544116
644871355238000704 -462933 -432245 -423119 -544186
644871355245391708 -462934 -432305 -423120 -544262
644871355252782712 -462972 -432251 -423123 -544221
644871355260173716 -462936 -432237 -423081 -544254
644871355267564720 -462950 -432261 -423081 -544303
644871355274955724 -462991 -432176 -423045 -544330
644871355282346728 -462926 -432204 -423043 -544367
644871355289737732 -462830 -432086 -423092 -544277
644871355297128736 -462930 -432169 -423069 -544251
644871355304519740 -462944 -432216 -423063 -544243
644871355311910744 -462899 -432096 -423028 -544308
644871355319301748 -462936 -432030 -422888 -544238
644871355326692752 -462862 -431981 -422962 -544285
644871355334083756 -462884 -432005 -422922 -544307
644871355341474760 -462753 -432072 -422825 -544172
644871355348865764 -462800 -432064 -422839 -544197
644871355356256768 -462815 -431952 -422785 -544198
644871355363725147 -462782 -431868 -422812 -544281
644871355371111600 -462781 -431925 -422852 -544358
644871355378498053 -462814 -432026 -422841 -544321
644871355385884506 -462864 -431965 -422891 -544309
644871355393270959 -462892 -432018 -422821 -544326
644871355400657412 -462891 -432050 -422876 -544253
644871355408043865 -462921 -432019 -422859 -544232
644871355415430318 -462892 -432122 -422979 -544251
644871355422816771 -463004 -432156 -423118 -544219
644871355430203224 -463104 -432315 -423132 -544290
644871355437589677 -463067 -432318 -423162 -544284
644871355444976130 -463173 -432303 -423256 -544280
644871355452362583 -463192 -432489 -423239 -544282
644871355459749036 -463381 -432509 -423351 -544279
644871355467135489 -463463 -432667 -423463 -544218
644871355474521942 -463475 -432683 -423564 -544156
644871355481908395 -463522 -432766 -423650 -544183
644871355489294848 -463535 -432840 -423784 -544266
644871355496619410 -463672 -432943 -423728 -544218
644871355504009504 -463664 -432953 -423849 -544228
644871355511399598 -463746 -433056 -423890 -544265
644871355518789692 -463763 -433071 -423859 -544217
644871355526179786 -463755 -433098 -423947 -544217
644871355533569880 -463717 -433087 -424010 -544197
644871355540959974 -463868 -433104 -423963 -544241
644871355548350068 -463864 -433209 -424129 -544236
644871355555740162 -463895 -433234 -424144 -544255
644871355563130256 -463954 -433232 -424193 -544239
644871355570520350 -464024 -433244 -424233 -544260
644871355577910444 -464032 -433294 -424255 -544243
644871355585300538 -464092 -433302 -424249 -544310
644871355592690632 -464051 -433306 -424268 -544212
644871355600080726 -464020 -433351 -424355 -544229
644871355607470820 -464073 -433381 -424352 -544226
644871355614860914 -463959 -433524 -424204 -544174
644871355622251008 -464072 -433583 -424318 -544233
644871355629641106 -464121 -433493 -424490 -544260
644871355637031200 -464145 -433513 -424437 -544267
644871355644421294 -464158 -433463 -424393 -544250
644871355651811388 -464074 -433481 -424401 -544253
644871355659201482 -464109 -433454 -424345 -544241
644871355666591576 -464207 -433462 -424383 -544229
644871355673981670 -464241 -433512 -424350 -544316
644871355681371764 -464193 -433535 -424444 -544330
644871355688761858 -464148 -433514 -424575 -544247
644871355696151952 -464116 -433548 -424469 -544315
644871355703542046 -464164 -433630 -424541 -544313
644871355710932140 -464174 -433650 -424574 -544169
644871355718322234 -464118 -433580 -424559 -544208
644871355725712328 -464214 -433664 -424546 -544332
644871355733102422 -464211 -433685 -424604 -544239
644871355740492516 -464282 -433682 -424616 -544190
644871355747882610 -464228 -433717 -424700 -544257
644871355755272704 -464273 -433717 -424723 -544265
644871355762678272 -464379 -433649 -424629 -544410
644871355770067456 -464331 -433775 -424693 -544321
644871355777456640 -464347 -433716 -424652 -544206
644871355784845824 -464335 -433766 -424657 -544199
644871355792235008 -464382 -433791 -424749 -544207
644871355799624192 -464393 -433826 -424792 -544212
644871355807013376 -464407 -433812 -424743 -544179
644871355814402560 -464496 -433839 -424854 -544190
644871355821791744 -464479 -433860 -424832 -544224
644871355829180928 -464471 -433946 -424783 -544186
644871355836570112 -464481 -433962 -424880 -544225
644871355843959296 -464567 -433920 -424837 -544225
644871355851348480 -464589 -433974 -424930 -544203
644871355858737664 -464540 -433979 -424868 -544169
644871355866126848 -464569 -433981 -424897 -544221
644871355873516032 -464534 -433977 -424948 -544239
644871355880905216 -464585 -434017 -424912 -544264
644871355888294400 -464541 -433940 -424911 -544289
644871355895683584 -464662 -433892 -424890 -544266
644871355903072768 -464633 -433846 -424868 -544231
644871355910461952 -464702 -433946 -424940 -544158
644871355917851136 -464658 -433943 -424940 -544250
644871355925240320 -464590 -433963 -424932 -544269
644871355932629504 -464640 -433983 -424990 -544229
644871355940018688 -464666 -434049 -424956 -544277
644871355947407872 -464670 -434004 -424972 -544251
644871355954797056 -464556 -434041 -425030 -544221
644871355962186240 -464646 -434000 -425026 -544052
644871355969575424 -464654 -433989 -425007 -544225
644871355976964608 -464660 -433980 -425022 -544156
644871355984353792 -464684 -434060 -425057 -544143
644871355991742976 -464606 -433983 -425033 -544198
644871355999132160 -464666 -434067 -425040 -544265
644871356006521344 -464634 -433979 -425078 -544284
644871356013910528 -464656 -434033 -425051 -544186
644871356021299712 -464619 -434057 -425065 -544232
644871356028688896 -464747 -434093 -424988 -544145
644871356036078080 -464737 -434104 -425031 -544188
644871356043467264 -464769 -434092 -425099 -544131
644871356050856448 -464730 -434120 -425145 -544319
644871356058245632 -464691 -434143 -425251 -544233
644871356065634816 -464717 -434198 -425185 -544214
644871356073024000 -464667 -434121 -425238 -544276
644871356080413184 -464821 -434190 -425236 -544245
644871356087802368 -464810 -434231 -425212 -544285
644871356095191552 -464898 -434226 -425268 -544315
644871356102580736 -464853 -434214 -425260 -544314
644871356109969920 -464906 -434205 -425262 -544266
644871356117359104 -464888 -434337 -425342 -544289
644871356124748288 -464892 -434375 -425419 -544325
644871356132137472 -464858 -434323 -425442 -544209
644871356139526656 -464950 -434246 -425381 -544234
644871356146915840 -464948 -434339 -425400 -544287
644871356154305024 -464968 -434400 -425541 -544269
644871356161694208 -465072 -434312 -425530 -544213
644871356169083392 -465043 -434417 -425547 -544232
644871356176472576 -465000 -434438 -425569 -544192
644871356183861760 -465002 -434451 -425533 -544304
644871356191250944 -464980 -434525 -425601 -544327
644871356198640128 -465035 -434557 -425675 -544319
644871356206029312 -465070 -434539 -425637 -544328
644871356213418496 -465083 -434663 -425710 -544354
644871356220807680 -465111 -434753 -425771 -544270
644871356228196864 -465115 -434731 -425735 -544304
644871356235586048 -465179 -434739 -425777 -544233
644871356242975232 -465112 -434676 -425952 -544147
644871356250364416 -465150 -434687 -425979 -544178
644871356257753600 -465182 -434718 -425923 -544253
644871356265142784 -465244 -434766 -425892 -544243
644871356272531968 -465179 -434776 -425868 -544213
644871356279921152 -465240 -434883 -425964 -544267
644871356287310336 -465395 -434961 -426115 -544330
644871356294668580 -465363 -435131 -426243 -544285
644871356302059584 -465413 -435100 -426276 -544218
644871356309450588 -465475 -435178 -426239 -544231
644871356316841592 -465568 -435363 -426430 -544246
644871356324232596 -465604 -435441 -426610 -544292
644871356331623600 -465674 -435589 -426724 -544306
644871356339014604 -465706 -435570 -426791 -544208
644871356346405608 -465835 -435665 -426893 -544325
644871356353796612 -465872 -435687 -426987 -544264
644871356361187616 -465896 -435774 -427073 -544235
644871356368578620 -465947 -435938 -427187 -544325
644871356375969624 -465969 -436012 -427291 -544272
644871356383360628 -466066 -436039 -427371 -544162
644871356390751632 -466113 -436229 -427507 -544272
644871356398142636 -466224 -436289 -427596 -544147
644871356405533640 -466204 -436285 -427597 -544206
644871356412924644 -466157 -436345 -427752 -544146
644871356420315648 -466142 -436363 -427809 -544151
644871356427768557 -466153 -436487 -427939 -544331
644871356435155920 -466194 -436521 -427994 -544141
644871356442543283 -466229 -436655 -428040 -544171
644871356449930646 -466247 -436668 -428107 -544240
644871356457318009 -466235 -436794 -428229 -544234
644871356464705372 -466306 -436880 -428241 -544282
644871356472092735 -466419 -437025 -428347 -544228
644871356479480098 -466447 -437140 -428448 -544182
644871356486867461 -466403 -437185 -428485 -544260
644871356494254824 -466515 -437272 -428645 -544202
644871356501642187 -466508 -437405 -428643 -544179
644871356509029550 -466638 -437478 -428777 -544161
644871356516416913 -466596 -437428 -428854 -544218
644871356523804276 -466603 -437539 -428934 -544212
644871356531191639 -466701 -437557 -428997 -544219
644871356538579002 -466724 -437560 -429305 -544270
644871356545966365 -466774 -437568 -429247 -544148
644871356553353728 -466738 -437558 -429253 -544119
644871356560679204 -466954 -437549 -429323 -544268
644871356568070208 -466882 -437511 -429282 -544188
644871356575461212 -466807 -437519 -429324 -544129
644871356582852216 -466901 -437419 -429279 -544156
644871356590243220 -466877 -437468 -429261 -544139
644871356597634224 -466896 -437410 -429228 -544088
644871356605025228 -466874 -437359 -429107 -544139
644871356612416232 -466897 -437271 -429122 -544172
644871356619807236 -466859 -437239 -428979 -544124
644871356627198240 -466913 -437291 -429080 -544129
644871356634589244 -466956 -437210 -429024 -544219
644871356641980248 -466843 -437162 -428933 -544214
644871356649371252 -466928 -437070 -428890 -544140
644871356656762256 -466887 -437052 -428865 -544134
644871356664153260 -466993 -437164 -428890 -544122
644871356671544264 -467037 -437047 -428820 -544058
644871356678935268 -467088 -437062 -428773 -544095
644871356686326272 -467056 -437170 -428747 -544132
644871356693748224 -467188 -437267 -428784 -544204
